candidate_uid,name,sex,ethnicity,dob
13129,Zulkifli bin Ahmad,M,Malay,xxxx-xx-xx
13130,Ivone Low Yi Wen,F,Chinese,1993-04-14
13131,M.Raveen,M,Indian,1984-xx-xx
13132,Nurul Ashikin binti Mabahwi,F,Malay,1989-03-25
13133,Sasha Lyna binti Abdul Latif,F,Malay,1983-03-22
13134,Muhammad Shafiq Izwan bin Mohd Yunos,M,Malay,1989-10-09
13135,Muhammad Farique bin Zubir Albakri,M,Malay,1987-08-25
13136,Nadia binti Hanafiah,F,Malay,1969-09-19
13137,Mohamed Noortheen bin Ahamed Mustafa,M,Malay,1962-04-08
13138,Mohd Radzi bin Abd Latif,M,Malay,1954-11-15
13139,Muhammad Nazrul Hakim bin Md Nazir,M,Malay,1995-02-27
13140,Jamal Hisham bin Hashim,M,Malay,1957-11-10
13141,Muhammad Fauzi bin Hasim,M,Malay,1986-01-16
13142,Suthan a/l Mookaiah,M,Indian,1986-02-16
13143,Chee Chee Meng,M,Chinese,1964-07-14
13144,Syahredzan bin Johan,M,Malay,1983-06-10
13145,Annuar bin Salleh,M,Malay,1966-05-16
13146,Syed Ibrahim bin Kader,M,Malay,1954-01-17
13147,Chew Jyh Gang (Jimmy Chew),M,Chinese,1969-02-10
13148,Alex Ang Hiang Ni,M,Chinese,1976-03-25
13149,KJ John,M,Indian,1950-xx-xx
13150,Mazween binti Mokhtar,F,Malay,1978-11-19
13151,Theng Book,M,Chinese,1960-07-15
13152,Lim Si Ching,M,Chinese,1985-01-09
13153,Ahmad Jufliz bin Faiza,M,Malay,1967-12-23
13154,Mohd Akmal bin Mohd Yusoff,M,Malay,1983-09-10
13155,Nurhaslinda binti Basri (Sifu Linda),F,Malay,1989-03-23
13156,Ramanan a/l Ramakrishnan,M,Indian,1981-02-11
13157,Mohd Ghazali bin Md Hamin,M,Malay,1962-12-18
13158,Azli bin Yusof,M,Malay,1967-03-15
13159,Muhammad Rafique bin Rashid Ali,M,Malay,1977-05-14
13160,Hizatul Isham bin Abdul Jalil,M,Malay,1976-06-11
13161,Muhammad bin Noor Azman,M,Malay,1992-01-27
13162,Rahim bin Awang,M,Malay,1964-03-05
13163,Sevelinggam A/L V.Ponniah,M,Indian,1975-xx-xx
13164,Jaya Chandran A/L Perumal,M,Indian,1975-05-28
13165,Mohd Hedrhin bin Ramli,M,Malay,1979-01-10
13166,Loo Cheng Wee,M,Chinese,1963-09-01
13167,Chandrasegar,M,Indian,xxxx-xx-xx
13168,Deepak Jaikishan a/l Jaikishan Rewachand,M,Indian,1972-03-11
13169,Fahmi Bazlan bin Muda,M,Malay,1987-10-24
13170,Kumar a/l Karananedi,M,Indian,1987-05-20
13171,Kajendran a/l Doraisamy,M,Indian,1982-01-25
13172,P.Raveentharan A/L A.Periasamy,M,Indian,1963-02-13
13173,Sarah Afiqah binti Zainol Arif,F,Malay,1996-09-08
13174,Surendhar a/l Selvaraju,M,Indian,1983-06-24
13175,Zanariah binti Jumhuri,F,Malay,1968-07-26
13176,Mohd Ridzuan bin Abdullah,M,Malay,1967-xx-xx
13177,Ganeskumar A/L Murugesu,M,Indian,1982-01-05
13178,Mohd Syahrul Amri bin Mat Sari,M,Malay,1986-05-01
13179,Che Asmah binti Ibrahim,F,Malay,1963-05-24
13180,Mohd Daud Leong bin Abdullah,M,Chinese,1965-02-27
13181,Muneswaran A/L Muthiah,M,Indian,1975-05-31
13182,Anuar bin Basiran,M,Malay,1977-11-22
13183,Nageswaran A/L Ravi,M,Indian,1989-01-07
13184,Phaang Jing Fatt,M,Chinese,1978-05-16
13185,Shaun Young Shang Yi,M,Chinese,1986-12-20
13186,Yap Zheng Hoe,M,Chinese,1992-08-03
13187,Siti Zabedah Kasim,F,Malay,1963-05-10
13188,Mohd Zulkifli bin Abdul Fattah,M,Malay,1985-09-19
13189,Stanley Too Cheng Huat (Too Gao Lan),M,Chinese,1973-11-10
13190,Wan Azliana binti Wan Adnan,F,Malay,1976-11-25
13191,Naganathan Pillai,M,Indian,1968-08-22
13192,Nur Fathiah Syazwana binti Shaharuddin,F,Malay,1994-06-18
13193,Raveentheran a/l Suntheralingam,M,Indian,1962-10-03
13194,Norzaila binti Arifin,F,Malay,1974-03-02
13195,Prabagaran a/l Vythilingam,M,Indian,1971-12-18
13196,Daniel Ling Sia Chin,M,Chinese,1964-06-24
13197,Bibi Sunita binti Sakandar Khan,F,Malay,1970-06-18
13198,Izudin bin Ishak,M,Malay,1965-01-07
13199,Stanley Lim Yen Tiong,M,Chinese,1966-05-20
13200,Mior Rosli bin Mior Mohd Jaafar,M,Malay,1956-05-24
13201,Nurul Fadzilah binti Kamaluddin,F,Malay,1989-04-26
13202,Edwin Chen Win Keong,M,Chinese,1977-11-01
13203,Tan Teik Peng,M,Chinese,1980-01-06
13204,Noor Asmah binti Mohd Razalli,F,Malay,1984-05-23
13205,Ramlan bin Askolani,M,Malay,1961-06-21
13206,Lee Kah Hing,M,Chinese,1968-07-20
13207,Alan Wong Yee Yeng,M,Chinese,1969-03-21
13208,Lian Choy Ling (Choy San Yeh),F,Chinese,1967-04-24
13209,Lee Wai Hong,M,Chinese,1980-05-01
13210,Chong Yew Chuan,M,Chinese,1983-04-21
13211,Chin Yoke Kheng (Ruby Chin),F,Chinese,1981-06-30
13212,Chew Yin Keen,M,Chinese,1964-01-05
13213,Noraishah Mydin binti Abdul Aziz,F,Malay,1975-05-03
13214,Mohd Rosli bin Ramli,M,Malay,1958-10-17
13215,Samsudin bin Mohamad Fauzi,M,Malay,1976-01-06
13216,Lim Fice Bee,F,Chinese,1978-07-17
13217,Ahmad Fakhri bin Abu Samah,M,Malay,1981-03-10
13218,Zaharuddin bin Baba Samion,M,Malay,1966-06-09
13219,Muhammad Noraffendy bin Mohd Salleh,M,Malay,1988-02-18
13220,Norwani binti Ahmat,F,Malay,1976-07-03
13221,Mohd Izzat bin Lesly,M,Malay,1989-03-23
13222,Felicia Wong Yin Tin,F,Chinese,1979-09-06
13223,Mohamad Jani bin Ismail,M,Malay,1962-05-12
13224,Mohd Fadli bin Che Me,M,Malay,1972-11-09
13225,Azman bin Idris,M,Malay,1968-09-26
13226,Nor Azman bin Mohamad,M,Malay,1979-10-08
13227,Jufitri bin Joha,M,Malay,1979-08-23
13228,Tinagaran A/L Subramaniam,M,Indian,1977-08-21
13229,Ramly bin Awalludin,M,Malay,1955-08-15
13230,Abdul Rani bin Kulup Abdullah,M,Malay,1955-03-10
13231,Ahmad Idham bin Ahmad Nadzri,M,Malay,1971-07-17
13232,Zamani bin Ibrahim,M,Malay,1964-01-20
13233,Abdul Hakim bin Abdul Wahid,M,Malay,1985-08-16
13234,Mutalib bin Uthman,M,Malay,1963-06-21
13235,Handrawirawan bin Abu Bakar,M,Malay,1978-12-25
13236,Muhammad Nazriq bin Abdul Rahman,M,Malay,1986-05-04
13237,Ghazali bin Abu,M,Malay,1960-05-29
13238,Mohammad Shahril Mahmood,M,Malay,1982-12-07
13239,Adam Adli bin Abd Halim,M,Malay,1989-07-03
13240,Sheikh Ikhzan bin Sheikh Salleh,M,Malay,1982-01-24
13241,Mohd Ridhwan bin Mohd Ali,M,Malay,1986-10-27
13242,Kon Qi Yao,M,Chinese,1981-08-01
13243,Suhaime bin Borhan,M,Malay,1980-08-23
13244,Daud bin Md. Nasir,M,Malay,1960-01-16
13245,Syed Hairoul Faizey bin Syed Ali,M,Malay,1973-06-22
13246,Yuneswaran a/l Ramaraj,M,Indian,1987-11-04
13247,Poobalan a/l Ponnusamy,M,Indian,1973-03-28
13248,Md Salleheen bin Mohamad,M,Malay,1980-12-02
13249,Mohd Zohar bin Ahmad,M,Malay,1972-12-12
13250,Mohd Saiful Faizal bin Abdul Halim,M,Malay,1978-01-18
13251,Alvin Chang Teck Kiam,M,Chinese,1974-01-16
13252,Iskandar Shah bin Abdul Rahman,M,Malay,1981-09-01
13253,Yunus bin Mustakim,M,Malay,1958-05-13
13254,Rafidah binti Ridwan,F,Malay,1978-08-20
13255,Zaidi bin Abdul Majid,M,Malay,1970-02-14
13256,Chelvarajan a/l Suppiah,M,Indian,1955-06-18
13257,Haron bin Jaffar,M,Malay,1962-04-30
13258,Mohd Helmy bin Abdul Latif,M,Malay,1981-07-28
13259,Mohd Faizal bin Dolah,M,Malay,1986-12-10
13260,Muhammad Syafiq bin A. Aziz,M,Malay,1988-xx-xx
13261,Zanariyah binti Abdul Hamid,F,Malay,1970-03-30
13262,Mohd Lassim bin Burhan,M,Malay,1980-04-18
13263,Ishak bin Siraj (Mohd Farid bin Siraj),M,Malay,1958-10-12
13264,Kamal bin Kusmin,M,Malay,1982-01-21
13265,Mohd Fazrul bin Kamat,M,Malay,1986-05-20
13266,Ramendran a/l Ulaganathan,M,Indian,1970-10-24
13267,Dzulkarnain bin Alias,M,Malay,1969-12-31
13268,Hasni bin Abas,M,Malay,1962-06-05
13269,Aziz bin Ismail (Joe Aziz),M,Malay,1984-02-03
13270,Fatin Zulaikha binti Zaidi,F,Malay,1993-01-06
13271,Muhammad Islahuddin bin Abas,M,Malay,1988-03-09
13272,Nurfatimah binti Ibrahim,F,Malay,1989-09-19
13273,Manndzri bin Nasib,M,Malay,1980-08-03
13274,Md Azhar bin Palal,M,Malay,1965-01-31
13275,Zuraidah Zainab binti Mohd Zain,F,Malay,1969-08-03
13276,Mohamad Ridhwan bin Rasman,M,Malay,1994-11-28
13277,Fairulnizar bin Rahmat,M,Malay,1979-04-23
13278,Mohamad Isa bin Mohamad Basir,M,Malay,1978-02-03
13279,Noor Azleen bin Ambros,M,Malay,1985-06-28
13280,Mohamad Farid bin Abdul Razak,M,Malay,1984-06-18
13281,Mohammad Raffi bin Beran,M,Malay,1972-11-20
13282,Johan Arifin bin Mohd Ropi,M,Malay,1980-09-04
13283,Mohd Mohtaj bin Yacob,M,Malay,1966-10-10
13284,Mohd Akhiri bin Mahmood (Hairy Mahmood),M,Malay,1972-07-13
13285,Jashen Tan Nam Cha,M,Chinese,1985-04-09
13286,Chua Jian Boon,M,Chinese,1993-10-21
13287,Shazwan bin Zdainal Abidin,M,Malay,1984-04-09
13288,Jamaluddin bin Mohamad,M,Malay,1969-07-31
13289,Najwah Halimah binti Ab Alim,F,Malay,1978-01-08
13290,Ramle,M,Bumi Sabah,1978-07-19
13291,Bashir bin Alias,M,Bumi Sabah,1965-12-04
13292,Datuk Wira Dr Ramli,M,Bumi Sabah,1969-01-13
13293,Dayang Rusimah binti Mohd. Din,F,Bumi Sabah,1980-06-08
13294,Nur Alya Humaira binti Usun,M,Bumi Sabah,1988-11-15
13295,Rashid bin Abdul Harun,M,Bumi Sabah,1966-04-23
13296,Verdon bin Bahanda,M,Bumi Sabah,1973-05-15
13297,Thonny Chee,M,Chinese,1980-08-13
13298,Mohd Azmi bin Zulkiflee,M,Bumi Sabah,1975-11-01
13299,Shahrizal Denci,M,Bumi Sabah,1982-12-05
13300,Norman bin Tulang (Tas),M,Bumi Sabah,1964-07-03
13301,Jilid bin Kuminding (Zainuddin),M,Bumi Sabah,1962-01-29
13302,Madeli bin Bangali,M,Bumi Sabah,1968-03-21
13303,Boby bin Lewat,M,Bumi Sabah,1980-06-09
13304,Noortaip bin Suhaili,M,Bumi Sabah,1952-05-15
13305,Muminin bin Norbinsha,M,Bumi Sabah,1959-08-04
13306,Yusof bin Kunchang,M,Bumi Sabah,1957-08-13
13307,Jumardie Lukman,M,Bumi Sabah,1982-02-12
13308,Amanda Yeo Yan Yin,F,Chinese,1993-09-26
13309,Winston Liaw Kit Siong,M,Chinese,1958-03-01
13310,Yee Tsai Yiew,F,Chinese,1990-09-22
13311,Poyne bin Tudus (Patrick Payne),M,Bumi Sabah,1954-01-13
13312,Ahmad bin Mohd Said,M,Bumi Sabah,1961-01-08
13313,Nicholas Sylvester (Berry),M,Bumi Sabah,1966-12-08
13314,Henry Shim Chee On,M,Chinese,1984-11-06
13315,Johnny Sitamin,M,Bumi Sabah,1967-11-17
13316,Armizan bin Mohd Ali,M,Bumi Sabah,1976-09-09
13317,Yusop bin Osman,M,Bumi Sabah,1959-02-17
13318,Rowindy Lawrence Odong,F,Bumi Sabah,1982-02-21
13319,Amat bin Md Yusof,M,Bumi Sabah,1960-03-13
13320,Masri bin Adul,M,Bumi Sabah,1962-08-04
13321,Siti Aminah binti Aching,F,Bumi Sabah,1962-03-25
13322,Lahirul bin Latigu,M,Bumi Sabah,1976-07-19
13323,Adnan bin Puteh,M,Bumi Sabah,1958-09-22
13324,Taufik Dahlan,M,Bumi Sabah,xxxx-xx-xx
13325,Azizul Julirin,M,Bumi Sabah,1988-10-25
13326,Markos Siton,M,Bumi Sabah,1955-12-28
13327,Grelydia Gillod,F,Bumi Sabah,1990-06-25
13328,Riduan bin Rubin,M,Bumi Sabah,1987-05-27
13329,Ukim Buandi,M,Bumi Sabah,1957-10-16
13330,Peggy Chaw Zhi Ting,F,Chinese,1999-06-16
13331,Jamani bin Derimin,M,Bumi Sabah,1964-04-01
13332,Siti Noorhasmahwatty binti Osman,F,Bumi Sabah,1984-02-19
13333,Jekerison Kilan,M,Bumi Sabah,1970-07-03
13334,Sangkar bin Rasam,M,Bumi Sabah,1962-08-28
13335,Benedict Asmat,M,Bumi Sabah,1968-07-03
13336,Rowiena binti Rasid,F,Bumi Sabah,1987-11-26
13337,Hausing bin Samsudin @ Sudin,M,Bumi Sabah,1962-01-04
13338,Peter Jr Naintin,M,Bumi Sabah,1978-09-20
13339,Amdan bin Tumpong,M,Bumi Sabah,1961-08-03
13340,Jeffri bin Pudang (Amat),M,Bumi Sabah,1969-01-07
13341,Sharif Bokrata bin Hassan,M,Bumi Sabah,1969-11-20
13342,Liau Fui Fui,F,Chinese,1983-02-24
13343,Othman bin Ahmad,M,Bumi Sabah,1958-10-05
13344,Narseso P Juanico (Boni Yusuf),M,Bumi Sabah,1962-11-19
13345,Khairul Firdaus Akbar Khan,M,Bumi Sabah,1983-07-26
13346,Peter Hii Chang Lik,M,Chinese,1952-02-12
13347,Lokeman Hazli bin Azali (Syeikh Lokeman),M,Bumi Sabah,1968-01-30
13348,Thomas Lau Chi Keong,M,Chinese,1949-11-04
13349,Alex Thien,M,Chinese,1991-11-10
13350,Lita Tan binti Abdullah,F,Malay,1962-10-27
13351,Mazliwati binti Abdul Malek,F,Bumi Sabah,1973-07-09
13352,Sia Yu Hock,M,Chinese,1988-05-26
13353,Maizatul Akmam binti Alawi,F,Bumi Sabah,1971-09-18
13354,Arastam bin Pandorog,M,Bumi Sabah,1962-02-10
13355,Nixon bin Abdul Habi,M,Bumi Sabah,1969-04-06
13356,Abdul Rajik bin Abdul Hamid,M,Bumi Sabah,1962-08-27
13357,Kc Chen Ket Chuin,M,Chinese,1994-03-11
13358,Mohd Salleh Bacho,M,Bumi Sabah,1983-03-28
13359,Herman bin Amdas,M,Bumi Sabah,1986-12-15
13360,Muhamad Dhiauddin Hassan,M,Bumi Sabah,1980-10-13
13361,Noraini Abd Ghapur,F,Bumi Sabah,1977-06-16
13362,Lidang anak Disen,M,Bumi Sarawak,1975-03-29
13363,Tay Tze Kok,M,Chinese,1978-08-17
13364,Diog anak Dios,M,Bumi Sarawak,1967-09-16
13365,Alim Impira,M,Bumi Sarawak,1960-11-22
13366,Rodiyah binti Sapiee,F,Bumi Sarawak,1978-03-14
13367,Lahaji bin Lahiya,M,Bumi Sarawak,1951-09-16
13368,Mohamad Shafizan Haji Kepli,M,Bumi Sarawak,1985-10-02
13369,Doris Sophia anak Brodi,F,Bumi Sarawak,1960-11-13
13370,Tay Wei Wei,M,Chinese,1978-07-22
13371,Roy Angau anak Gingkoi,M,Bumi Sarawak,1979-08-23
13372,Langga anak Lias,M,Bumi Sarawak,1960-12-12
13373,Hasbie bin Satar,M,Bumi Sarawak,1973-03-18
13374,Richard Rapu @ Aman anak Begri,M,Bumi Sarawak,1963-12-08
13375,Giendam anak Jonathan Tait,M,Bumi Sarawak,1973-03-12
13376,Ibil Jaya,M,Bumi Sarawak,1961-08-04
13377,Roderick Wong Siew Lead,M,Chinese,1990-07-31
13378,Suhana Abdullah,F,Bumi Sarawak,1985-05-09
13379,Elli Luhat,M,Bumi Sarawak,1958-08-21
13380,Wong Tiing Kiong,M,Chinese,1962-10-25
13381,Wong Ching Yong,M,Chinese,1958-01-08
13382,Clarence Ting Ing Horh @ Ting Ing Ho,M,Chinese,1959-05-21
13383,Umpang anak Sabang,M,Bumi Sarawak,1965-09-05
13384,Edwin anak Banta,M,Bumi Sarawak,1965-03-27
13385,Henry anak Joseph,M,Bumi Sarawak,1959-12-15
13386,Khusyairy Pangkas Abdullah,M,Bumi Sarawak,1961-08-07
13387,Duke anak Janteng,M,Bumi Sarawak,1971-08-05
13388,Jeffery Phang Siaw Foong,M,Chinese,1974-03-12
13389,Lawrence Lai Yew Son,M,Chinese,1960-02-07
13390,Chiew Choon Man,M,Chinese,1991-04-08
13391,Wilfred Entika anak Rebai,M,Bumi Sarawak,1958-09-21
13392,Japar bin Suyut,M,Bumi Sarawak,1961-08-04
13393,Shahril (Caen),M,Malay,1978-xx-xx
13394,Mat Safar bin Saad,M,Malay,1963-xx-xx
13395,Haziq Asyraf bin Dun,M,Malay,1991-03-25
13396,Mohd Shamim bin M Nordin,M,Malay,1991-xx-xx
13397,Natthavuth Seng,M,Other,1996-xx-xx
13398,Saad bin Seman,M,Malay,1959-xx-xx
13399,Wan Badariah binti Wan Saad,F,Malay,1976-08-21
13400,Amran bin Kamarudin,M,Malay,1964-01-06
13401,Muhammad Azmir bin Azizan,M,Malay,1980-09-26
13402,Shazwan bin Suban,M,Malay,xxxx-xx-xx
13403,Azhari bin Ahmad,M,Malay,1964-xx-xx
13404,Hashim bin Suboh,M,Malay,1959-07-05
13405,Mohamad Khair bin Mohd Noor,M,Malay,1960-xx-xx
13406,Saiful Daniel bin Mohd Yusof,M,Malay,xxxx-xx-xx
13407,Marzita binti Mansor,F,Malay,1971-11-29
13408,Mohd Faizal bin Yunus,M,Malay,1985-xx-xx
13409,Lim Weng Khee,M,Chinese,1983-xx-xx
13410,Pramoot A/L Puan,M,Other,1970-xx-xx
13411,Azahar bin Ahmad,M,Malay,xxxx-xx-xx
13412,Abu Bakar bin Hamzah,M,Malay,xxxx-xx-xx
13413,Muhamad Hairi bin Noordin,M,Malay,xxxx-xx-xx
13414,Kamarudin bin Malek,M,Malay,1960-xx-xx
13415,Asrul Aimran bin Abdul Jalil,M,Malay,1983-05-11
13416,Khairuddin bin Abdullah,M,Malay,xxxx-xx-xx
13417,Megat Hashirat bin Hassan,M,Malay,1962-xx-xx
13418,Syed Atif bin Syed Abu Bakar,M,Malay,xxxx-xx-xx
13419,Mohd Khalid bin Ahmad,M,Malay,1954-xx-xx
13420,Wan Zikri bin Afthar Ishak,M,Malay,1987-xx-xx
13421,Muhammad Syahmi bin Suhaimi,M,Malay,1999-xx-xx
13422,Hasparizal bin Hassan,M,Malay,1979-xx-xx
13423,Abdul Malik bin Abdullah,M,Malay,xxxx-xx-xx
13424,Amran bin Darus,M,Malay,xxxx-xx-xx
13425,Izhar Kamarudin bin Sudin,M,Malay,xxxx-xx-xx
13426,Razali bin Saad,M,Malay,1965-08-31
13427,Ammar bin Hassan,M,Malay,1963-xx-xx
13428,Ahmad Fadhzil bin Mohamad,M,Malay,1985-xx-xx
13429,Sharifudin bin Ahmad,M,Malay,1960-xx-xx
13430,Mohd Saad bin Ismail,M,Malay,xxxx-xx-xx
13431,Mohamad Amin bin Roslan,M,Malay,1991-04-13
13432,Husairi bin Ariffin,M,Malay,1966-03-13
13433,Rohaida binti Mohamad Yaakub,F,Malay,1984-05-09
13434,Mohamad Jamean bin Zulkepli,M,Malay,1994-12-26
13435,Mohd Jamil bin Yahya,M,Malay,1966-03-13
13436,Mohd Sabri bin Abdul Manaf,M,Malay,1983-09-10
13437,Osman bin Sidek,M,Malay,1953-10-05
13438,Faizul Rizal bin Zulkifli,M,Malay,1967-03-01
13439,Fuaddin bin Kamaruddin,M,Malay,1952-01-02
13440,Rusli bin Bakar,M,Malay,1960-12-19
13441,Zulkifli bin Yahya (Cikgu Zulkifli),M,Malay,1960-09-28
13442,Muhammad Hakimi Hamzi bin Mohd Hayat,M,Malay,1989-10-30
13443,Muhamad Nakhaie bin Wahab,M,Malay,1986-02-12
13444,Anuar bin Ahmad,M,Malay,1976-03-05
13445,Mohd Jamil bin Yahaya,M,Malay,1965-03-11
13446,Khairul Azman bin Ahmad,M,Malay,xxxx-xx-xx
13447,Noor Azman bin Ghazali,M,Malay,1963-05-17
13448,Nazirul bin Jamaluddin,M,Malay,1983-06-01
13449,Sheikh Khuzaifah bin Sheikh Abu Bakar,M,Malay,1987-01-27
13450,Sallehuddin bin Abdullah,M,Malay,xxxx-xx-xx
13451,Zainal Azman bin Abu Seman,M,Malay,1969-09-23
13452,Norhaliza'awayati binti Meman,F,Malay,1981-07-23
13453,Ahmad bin Man,M,Malay,1969-xx-xx
13454,Nazar bin Talib,M,Malay,1966-01-05
13455,Junaida binti Jamaludin,F,Malay,1968-05-26
13456,Mustafaa Kamal Ariffin bin Abu Talib,M,Malay,1975-06-14
13457,Ahmad Shalimin bin Ahmad Shaffie,M,Malay,1969=09-30
13458,Ong Seng Guan,M,Chinese,1976-02-12
13459,Shariful Juhari bin Abu Kassim,M,Malay,1956-05-09
13460,Ang Sui Eng,F,Chinese,1969-06-06
13461,Lee Seng Yap,M,Chinese,1975-01-26
13462,Abu Bakar bin Abdul Rahman,M,Malay,1977-06-16
13463,Koay Boon Hui,M,Chinese,1980-09-05
13464,Shanmugiavalloo A/L Govindasamy,M,Indian,1969-12-21
13465,Mohd Khairol Iwan bin Mat Khairi,M,Malay,1985-08-23
13466,Khairuddin bin Mohamed Azahari,M,Malay,1965-04-15
13467,Ahmad Rodzi bin Abdul Rahim,M,Malay,1985-05-17
13468,Syed Lukman Hakim bin Syed Mohd,M,Malay,1997-xx-xx
13469,Mohamad Azir bin Ismail,M,Malay,1962-06-25
13470,Ahmad Daslie bin Osman,M,Malay,1986-02-16
13471,Za'im Sidqi bin Zulkifly,M,Malay,1991-02-02
13472,Naranya Singh A/L Asa Singh,M,Other,1956-06-26
13473,Pan Chean Chang,M,Chinese,1984-07-16
13474,Azizul Kama bin Abd Aziz,M,Malay,1967-02-19
13475,Puteri Holijah binti Mohamad Rali,F,Malay,1977=07-13
13476,Mazlan bin Abdul Rahman,M,Malay,xxxx-xx-xx
13477,Pang Boon Yang,M,Chinese,1997-12-25
13478,Woo Kok Toong,M,Chinese,1991-11-29
13479,Mohammad Iskandar bin Abdul Rahman,M,Malay,1977-04-02
13480,Goh See Hua,M,Chinese,1989-09-17
13481,Lam Kin Yip,M,Chinese,1977-09-14
13482,Soh Poo Yeow,M,Chinese,1978-04-15
13483,Albert Hoo Wai Mun,M,Chinese,1967-03-07
13484,Lim Jin Sheng,M,Chinese,xxxx-xx-xx
13485,Richard Ng,M,Chinese,1958-09-16
13486,Jayagopi A/L M Subramaniam,M,Indian,1956-04-14
13487,Thulsi Thivani a/p Manogaran,F,Indian,1988-11-09
13488,Muhammad Faiz bin Abdullah,M,Indian,xxxx-xx-xx
13489,Hamidah binti Muhamad,F,Malay,1976-08-31
13490,Navinten A/L Sundarajan,M,Indian,1991-10-11
13491,Wong Kean Rong,M,Chinese,1997-09-30
13492,Phoon Kai Mun,M,Chinese,1986-09-17
13493,Steven Tiw Tee Siang,M,Chinese,1993-11-26
13494,Bryan Yong Wu Sean,M,Chinese,1997-12-11
13495,Meor Shahimudin bin Hj Hasim,M,Malay,xxxx-xx-xx
13496,Sin Koon Yen,F,Chinese,1970-10-30
13497,Mohd Roslan B Ismail,M,Malay,1983-07-13
13498,Hashim bin Bujang,M,Malay,1958-11-22
13499,Azizul Rahim,M,Malay,xxxx-xx-xx
13500,Amir Sabri,M,Malay,1989-xx-xx
13501,Mohd Jamsari bin Mahamood,M,Malay,1972-05-23
13502,Mustafa Shah bin Abdul Hamid,M,Malay,1978-07-20
13503,Berhanudin bin Ahmad,M,Malay,1967-09-27
13504,Ahmad Faisal bin Haji Mansor,M,Malay,1972-03-14
13505,Abdul Halim bin Mat Isa,M,Malay,xxxx-xx-xx
13506,Abul Jais bin Ashfaq Ahmed,M,Malay,1974-10-06
13507,(Albert Looi) Looi Tuan Gin,M,Chinese,1966-07-19
13508,Eee Chin Oon,M,Chinese,1968-02-04
13509,Ah Yong Ian,M,Chinese,1992-11-25
13510,Jason Ng Thien Yong,M,Chinese,1992-04-20
13511,Chieng Lee Chong,M,Chinese,1967-01-18
13512,Wan Meor Safwat Naqiuddin bin Shamsudin,M,Malay,1994-12-24
13513,Ahmad Hishamuddin bin Abdullah,M,Malay,1961-04-05
13514,Mohd Shahril Harahab bin Abdul Halil,M,Malay,1979-01-28
13515,Shariffah Aemeera Najwa Syed Mohamed,F,Malay,1985-11-06
13516,Chin Woon Kheong,M,Chinese,1985-04-08
13517,Bavani a/p Veraiah,F,Indian,1973-12-31
13518,Angeline Koo Haai Yen,F,Chinese,1974-06-26
13519,Foong Kar Sing,M,Chinese,1974-03-01
13520,Puah Chee Haur,M,Chinese,1987-10-20
13521,Ng Wah Leng,F,Chinese,1956-08-03
13522,Pazli bin Abdullah Sani,M,Malay,1967-09-14
13523,Abd Rahman bin Md Som,M,Malay,1952-09-19
13524,Hang Tuah bin Din @ Mohamed Din,M,Malay,1967-10-03
13525,Roshanita binti Mohamad Basir,F,Malay,1965-02-02
13526,Mohader Ahmad bin Mohammad Ayob,M,Malay,1956-01-09
13527,K.Selvam,M,Indian,1961-xx-xx
13528,Lee Wai Yin (Wayne Lee),M,Chinese,1980-12-10
13529,Hooi Mi Suet,F,Chinese,1993-10-19
13530,Wong Chai Yi,F,Chinese,1984-05-02
13531,Low Leong Sin,M,Chinese,1960-08-06
13532,Aswannudin bin Hariffudin,M,Malay,1979-04-27
13533,Ahmad Ishak,M,Malay,1958-xx-xx
13534,Mhod Yunus bin Mhd Yusop,M,Malay,1979-10-23
13535,Ahmad Tarmizi bin Mohd. Ghazali,M,Malay,1972-09-20
13536,Azrul Azmi Yaziz,M,Malay,1984-12-02
13537,Mohd. Amin bin Man,M,Malay,1959-05-24
13538,Teratai a/p Bah Arom,F,Orang Asli,1981-01-06
13539,Atyrah Hanim binti Razali,F,Malay,1992-06-24
13540,Ishsam bin Shahruddin,M,Malay,1966-08-31
13541,Mohd Nazri bin Hashim,M,Malay,1972-10-16
13542,Mohammad Noor Farid bin Zainal,M,Malay,1989-06-20
13543,Maziah binti Salim,F,Malay,xxxx-xx-xx
13544,Mohd Safian Sauri bin Pandak Abd Samad,M,Malay,1965-08-01
13545,Mohd Syamsul bin Alauddin,M,Malay,1985-09-06
13546,Mohd Rafiq bin Mohd,M,Malay,1985-05-18
13547,Nur Inderasyawalis bin Ahmad Mukhtar,M,Malay,1986-07-07
13548,Rosli bin Abd Rahman,M,Malay,1962-09-11
13549,Mohd Norazlee bin Mohd Alias,M,Malay,1981-10-28
13550,Norzaman bin Man,M,Malay,1962-09-20
13551,Mohd Azlan bin Suhaimi,M,Malay,1965-xx-xx
13552,Yahaya bin Ahmad,M,Malay,xxxx-xx-xx
13553,Norhaslinda binti Zakaria,F,Malay,1975-01-13
13554,Ahmad Razak Nazri,M,Malay,xxxx-xx-xx
13555,Ahmad Munzirie bin Ahmad Kabir,M,Malay,1989-12-01
13556,Wasanthee a/p Sinnasamy,F,Indian,1967-06-22
13557,Khairun Nizam bin Marsom,M,Malay,1973-09-03
13558,Suriyanarayanan a/l Sannasy Naidu,M,Indian,1964-04-09
13559,Woo Kah Leong,M,Chinese,1991-03-03
13560,Nadziruddin bin Mohamed Bandi,M,Malay,1970-05-13
13561,Badrul Hisham bin Badarudin,M,Malay,1983-09-30
